INN,SKU,start,end,duration,peer_count,focal_before_mean,peer_before_mean,peer_during_mean,peer_uplift,peer_seasonal_baseline,peer_uplift_vs_prior_year,apparent_absorption_ratio,potential_availability_event
CHLORPHENAMINUM+COFFEINUM*+PARACETAMOLUM+PHENYLEPHRINUM,28482,2019-08-01,2019-08-01,1,22,0.3333333333333333,78219.18000000001,98070.45999999999,0.25379043861109235,,,59553.83999999995,True
CHLORPHENAMINUM+COFFEINUM*+PARACETAMOLUM+PHENYLEPHRINUM,28482,2019-12-01,2019-12-01,1,22,13.249999999999998,274146.8566666667,300683.58999999997,0.09679751085236449,,,2002.7723270440213,True
CHLORPHENAMINUM+COFFEINUM*+PARACETAMOLUM+PHENYLEPHRINUM,28482,2020-02-01,2020-02-01,1,22,0.3233333333333333,287254.75666666665,245363.61,-0.145832734513349,247664.33000000002,-0.00928967041802116,-129560.24742268042,True
CHLORPHENAMINUM+COFFEINUM*+PARACETAMOLUM+PHENYLEPHRINUM,28482,2020-04-01,2020-07-01,4,22,0.33,310920.55000000005,55679.4825,-0.8209205454576741,98403.39499999999,-0.43417112285607623,-773457.7803030305,True
CHLORPHENAMINUM+COFFEINUM*+PARACETAMOLUM+PHENYLEPHRINUM,28482,2020-09-01,2021-11-01,15,22,0.06,58000.03333333333,155685.55866666665,1.6842322274527426,201952.12333333335,-0.2290966982818058,1628092.0888888887,True
CHLORPHENAMINUM+COFFEINUM*+PARACETAMOLUM+PHENYLEPHRINUM,28482,2022-05-01,2022-11-01,7,22,4.706666666666667,166142.47666666665,119041.82714285713,-0.2834955302749461,136350.79857142858,-0.1269444081730404,-10007.220153783892,True
CHLORPHENAMINUM+COFFEINUM*+PARACETAMOLUM+PHENYLEPHRINUM,28482,2023-01-01,2023-07-01,7,22,4.306666666666667,208467.04666666663,147403.30428571426,-0.2929179616507529,123438.44714285714,0.19414418844010758,-14178.887549756744,True
CHLORPHENAMINUM+COFFEINUM*+PARACETAMOLUM+PHENYLEPHRINUM,28482,2023-10-01,2023-11-01,2,22,7.276666666666667,101752.97666666668,263133.18,1.5859998264424233,204997.11,0.2835945833577849,22177.76500229042,True
CHLORPHENAMINUM+COFFEINUM*+PARACETAMOLUM+PHENYLEPHRINUM,82890,2023-02-01,2023-02-01,1,22,0.8333333333333334,205151.66333333333,221633.33000000002,0.08033893753952674,273499.36,-0.18963857904457243,19778.000000000022,True
CHLORPHENAMINUM+COFFEINUM*+PARACETAMOLUM+PHENYLEPHRINUM,82890,2023-07-01,2023-09-01,3,22,0.3333333333333333,107967.69,101760.25333333334,-0.057493465560545576,115424.29666666665,-0.1183809971378352,-18622.309999999983,True
CHLORPHENAMINUM+COFFEINUM*+PARACETAMOLUM+PHENYLEPHRINUM,161395,2019-06-01,2019-06-01,1,22,3.1766666666666663,161804.41666666666,58652.450000000004,-0.6375102039344825,,,-32471.762854144803,True
CHLORPHENAMINUM+COFFEINUM*+PARACETAMOLUM+PHENYLEPHRINUM,161395,2019-08-01,2020-06-01,11,22,0.68,78218.83333333333,211844.1254545454,1.7083518946359304,,,196507.78253119419,True
CHLORPHENAMINUM+COFFEINUM*+PARACETAMOLUM+PHENYLEPHRINUM,161395,2020-09-01,2020-09-01,1,22,1.0833333333333333,57999.01,194770.22,2.3581645617744162,226352.47,-0.13952686268455564,126250.3476923077,True
CHLORPHENAMINUM+COFFEINUM*+PARACETAMOLUM+PHENYLPROPANOLAMINUM,37697,2022-05-01,2022-07-01,3,1,17.586666666666666,6.093333333333334,1.5599999999999998,-0.7439824945295406,3.3366666666666673,-0.5324675324675326,-0.25777103866565587,True
CHLORPROTHIXENE,155298,2020-02-01,2020-04-01,3,2,223.1933333333333,5215.783333333334,5193.2733333333335,-0.004315746755840487,4235.623333333333,0.22609423091603217,-0.10085426685384967,True
CHLORZOXAZONE+DICLOFENACUM+PARACETAMOLUM,51058,2021-01-01,2021-01-01,1,1,3.6166666666666667,19.03,0.0,-1.0,1021.9999999999999,-1.0,-5.261751152073733,True
CHLORZOXAZONE+DICLOFENACUM+PARACETAMOLUM,51058,2021-03-01,2022-01-01,11,1,1.1933333333333334,12.696666666666667,0.0,-1.0,83.89818181818181,-1.0,-10.639664804469273,True
CHLORZOXAZONE+DICLOFENACUM+PARACETAMOLUM,51057,2021-01-01,2021-01-01,1,1,19.03,3.616666666666666,0.0,-1.0,128.57999999999993,-1.0,-0.1900507969872131,True
CHOLINI ALFOSCERAS,438581,2020-10-01,2020-12-01,3,20,5.623333333333334,44150.29666666667,55283.95999999999,0.2521764104416359,58261.51666666666,-0.051106748279524786,1979.9045643153506,True
CHOLINI ALFOSCERAS,438581,2021-02-01,2021-04-01,3,20,0.7799999999999999,59462.113333333335,76047.46333333333,0.27892298255572706,42059.47666666666,0.8080934276960018,21263.26923076923,True
CHOLINI ALFOSCERAS,438581,2023-05-01,2023-05-01,1,20,12.926666666666664,66759.49333333333,71855.03,0.07632677260182921,49332.71,0.4565392819490354,394.18798349664786,True
CHOLINI ALFOSCERAS,438581,2023-07-01,2023-07-01,1,20,4.366666666666666,66695.97333333333,61533.47,-0.07740352341110839,50542.45,0.2174611638335697,-1182.252671755724,True
CHOLINI ALFOSCERAS,427502,2022-10-01,2022-11-01,2,20,28.349999999999998,51999.30000000001,60084.865000000005,0.1554937278001818,84801.60500000001,-0.29146547403200684,285.2051146384478,True
CHOLINI ALFOSCERAS,427502,2023-02-01,2023-02-01,1,20,0.6833333333333332,60915.08666666667,62891.31,0.032442264165976085,84129.93,-0.2524502278796618,2892.0341463414557,True
CHOLINI ALFOSCERAS,427502,2023-06-01,2023-08-01,3,20,3.0933333333333333,69757.23333333334,63805.16,-0.08532553613317043,50383.68666666667,0.2663852969340738,-1924.1616379310346,True
CHONDROITINI SULFAS*,155151,2019-05-01,2019-05-01,1,22,6.6933333333333325,65367.94333333333,58470.24999999999,-0.10552103954318491,,,-1030.5318725099607,True
CHONDROITINI SULFAS*,155152,2021-01-01,2021-01-01,1,22,40.50333333333334,48534.08666666667,43593.299999999996,-0.10180034293423756,60195.06,-0.2757993762278832,-121.98469261789171,True
CHONDROITINI SULFAS*,155152,2022-02-01,2022-02-01,1,22,2.3166666666666664,41584.47666666666,41667.259999999995,0.0019907268281120494,47393.009999999995,-0.12081422977776682,35.73381294964008,True
CHONDROITINI SULFAS*,84803,2022-09-01,2023-01-01,5,22,8.843333333333334,30399.776666666672,29362.310000000005,-0.034127443699421924,42661.007999999994,-0.31172957751021707,-117.31624575951757,True
CHONDROITINI SULFAS*,342529,2021-12-01,2022-01-01,2,22,1.7700000000000002,43791.25333333333,41078.18,-0.061954685623673865,42255.965,-0.02787263289336775,-1532.809792843687,True
CHONDROITINI SULFAS*,342529,2022-03-01,2022-08-01,6,22,0.03,41274.51,30500.595,-0.26103071847491344,45556.38666666666,-0.33048695843305087,-359130.50000000006,True
CHONDROITINI SULFAS*,112087,2021-02-01,2021-07-01,6,22,87.33333333333333,45947.05333333334,46694.88499999999,0.01627594399234562,43076.174999999996,0.08400722673264263,8.562958015266991,True
CHONDROITINI SULFAS*,528323,2022-08-01,2022-08-01,1,22,6.206666666666666,31694.876666666667,30055.620000000003,-0.051719925712494154,40582.82,-0.2594004063788568,-264.1122448979588,True
CHONDROITINI SULFAS*,528323,2022-10-01,2023-02-01,5,22,3.4633333333333334,30090.436666666665,28624.428000000004,-0.0487200861491872,42226.414000000004,-0.3221203202336812,-423.29412897016203,True
CHONDROITINI SULFAS*,528323,2023-04-01,2023-08-01,5,22,0.24666666666666667,27378.630000000005,23938.084,-0.12566538208814704,30527.942,-0.21586315906915704,-13948.159459459483,True
CHONDROITINI SULFAS*+GLUCOSAMINUM,55182,2020-02-01,2020-02-01,1,16,5.176666666666666,60636.329999999994,55631.619999999995,-0.08253649256147264,50217.840000000004,0.10780591120605727,-966.7823567289117,True
CHONDROITINI SULFAS*+GLUCOSAMINUM,55182,2020-05-01,2020-05-01,1,16,2.516666666666667,46090.579999999994,38225.759999999995,-0.17063833868005135,51330.38,-0.2552994932046091,-3125.0940397350987,True
CHONDROITINI SULFAS*+GLUCOSAMINUM,55182,2020-08-01,2020-08-01,1,16,2.5433333333333334,38359.48333333333,44066.26,0.14877094712346245,46702.53,-0.05644811962007191,2243.8178243774596,True
CHONDROITINI SULFAS*+GLUCOSAMINUM,55182,2020-11-01,2020-11-01,1,16,3.2933333333333334,45350.833333333336,44492.1,-0.018935337461641732,64076.95999999999,-0.30564589830728545,-260.74898785425216,True
CHONDROITINI SULFAS*+GLUCOSAMINUM,55182,2021-03-01,2022-09-01,19,16,4.946666666666666,42003.95666666667,40825.80526315789,-0.028048581538599068,42692.89421052631,-0.04373301416768495,-238.17076890339263,True
CHONDROITINI SULFAS*+GLUCOSAMINUM,55183,2022-09-01,2022-10-01,2,16,6.5566666666666675,34255.16999999999,37736.509999999995,0.10162962262338808,46306.600000000006,-0.1850727542078237,530.9618708693447,True
CHONDROITINI SULFAS*+GLUCOSAMINUM,55183,2022-12-01,2022-12-01,1,16,1.3866666666666667,39005.009999999995,41183.46,0.0558505176642694,43112.82,-0.044751421966830296,1570.9975961538491,True
CHONDROITINI SULFAS*+GLUCOSAMINUM,55183,2023-02-01,2023-02-01,1,16,2.56,40705.549999999996,40669.88,-0.0008762932818742963,48440.240000000005,-0.16041126138103376,-13.933593749999318,True
CHONDROITINI SULFAS*+GLUCOSAMINUM,294440,2022-08-01,2022-11-01,4,16,13.553333333333333,33916.93333333333,38174.075,0.12551670355417366,44350.467500000006,-0.1392633008885421,314.10292670929687,True
CHONDROITINI SULFAS*+GLUCOSAMINUM,528259,2022-07-01,2022-07-01,1,16,2.0666666666666664,32528.406666666666,34964.259999999995,0.07488388098115664,39971.81,-0.12527703899323056,1178.6387096774174,True
CHONDROITINI SULFAS*+GLUCOSAMINUM+IBUPROFENUM,190532,2021-03-01,2021-03-01,1,3,2.346666666666667,11077.75,13823.86,0.2478942023425335,11643.560000000001,0.18725372652350303,1170.2173295454545,True
CHONDROITINI SULFAS*+GLUCOSAMINUM+IBUPROFENUM,190532,2021-05-01,2021-06-01,2,3,0.2733333333333334,13473.936666666666,12994.03,-0.035617405554080765,9929.19,0.30866969007542405,-1755.7560975609724,True
CICLOSPORINUM,161428,2019-09-01,2019-10-01,2,15,5.54,606.6233333333333,761.3050000000001,0.25498799364789804,,,27.920878459687135,True
CICLOSPORINUM,161427,2019-07-01,2019-08-01,2,15,2.7900000000000005,497.1466666666667,662.9950000000001,0.3336004130236551,,,59.44384707287935,True
CICLOSPORINUM,161427,2019-10-01,2019-10-01,1,15,0.38666666666666666,654.4166666666669,884.1899999999999,0.3511116770660889,,,594.2413793103442,True
CICLOSPORINUM,49347,2022-07-01,2022-09-01,3,15,33.04333333333333,122.71666666666665,231.1966666666667,0.883987505093033,654.4066666666668,-0.646707959372867,3.282961767376174,True
CICLOSPORINUM,50999,2022-08-01,2022-09-01,2,15,8.363333333333333,119.86000000000001,269.6,1.2492908393125313,658.35,-0.5904913799650642,17.90434436030291,True
CICLOSPORINUM,49346,2022-08-01,2022-08-01,1,15,8.643333333333333,119.58,260.6,1.1792941963539056,638.2800000000001,-0.5917152346932381,16.315464712688012,True
CICLOSPORINUM,30593,2020-08-01,2020-08-01,1,15,2.5066666666666664,246.8733333333333,374.14000000000004,0.5155140287866926,528.7800000000001,-0.29244676424978255,50.771276595744716,True
CICLOSPORINUM,30593,2022-04-01,2022-06-01,3,15,9.533333333333333,526.38,155.76,-0.7040921007637069,481.22999999999996,-0.6763294058973879,-38.876223776223775,True
CICLOSPORINUM,30593,2022-10-01,2022-10-01,1,15,65.82000000000001,165.3766666666667,361.40000000000003,1.1853143329369318,566.54,-0.36209270307480484,2.978172794490023,True
CICLOSPORINUM,30593,2023-02-01,2023-02-01,1,15,16.31,487.68,378.89,-0.2230766076115486,570.3,-0.3356303699807119,-6.670141017780504,True
CICLOSPORINUM,30595,2020-07-01,2020-09-01,3,15,5.8133333333333335,248.6333333333333,346.8566666666666,0.39505295616034325,509.1933333333334,-0.31881145340996886,16.896215596330276,True
CICLOSPORINUM,30595,2022-08-01,2022-08-01,1,15,17.536666666666665,110.68666666666668,260.6,1.3543937842558573,497.46000000000004,-0.47613878502794194,8.548564911613763,True
CICLOSPORINUM,30594,2022-06-01,2022-06-01,1,15,3.473333333333334,273.24666666666667,51.33,-0.8121477541659551,442.53,-0.8840078638736357,-63.89155470249519,True
CICLOSPORINUM,30594,2022-08-01,2022-08-01,1,15,3.9299999999999997,124.29333333333334,260.6,1.096653078738468,543.0600000000001,-0.5201266895002394,34.68363019508058,True
CICLOSPORINUM,128430,2023-08-01,2023-09-01,2,15,53.059999999999995,589.4366666666666,750.835,0.27381793916225117,180.28500000000003,3.1647114291261054,3.0418080160824243,True
CICLOSPORINUM,454204,2023-08-01,2023-09-01,2,15,20.45,622.0466666666666,750.835,0.20703966476255814,238.09500000000003,2.1535101535101533,6.297718011409947,True
CICLOSPORINUM,56182,2022-03-01,2022-08-01,6,15,0.35000000000000003,677.3100000000001,216.08,-0.6809732618741787,638.8083333333334,-0.6617451765657408,-1317.8,True
CICLOSPORINUM,56182,2022-10-01,2022-12-01,3,15,0.22333333333333336,230.97333333333336,474.32,1.0535703977371123,792.9866666666667,-0.4018562733295222,1089.6119402985073,True
CILOSTASOLUM,265203,2019-04-01,2019-04-01,1,7,181.41666666666666,5925.796666666666,6413.82,0.08235573388444539,,,2.6900689021589357,True
CILOSTASOLUM,265203,2019-06-01,2019-07-01,2,7,367.57,6421.7733333333335,7235.095,0.12665063440420404,,,2.2126987149839943,True
CILOSTASOLUM,265203,2019-09-01,2019-10-01,2,7,0.6033333333333334,7224.996666666666,7475.61,0.03468698255454794,,,415.3812154696138,True
CILOSTASOLUM,265203,2019-12-01,2020-06-01,7,7,0.08333333333333333,7758.416666666667,7365.535714285715,-0.050639321044579834,,,-4714.5714285714275,True
CIMICIFUGA RACEMOSA*&,72023,2023-08-01,2023-08-01,1,4,4.783333333333333,10777.636666666667,12661.54,0.17479744322425667,5099.14,1.4830736163353035,393.847386759582,True
CINACALCET,440758,2020-12-01,2020-12-01,1,1,26.003333333333334,0.0,0.0,,0.0,,0.0,True
CINCHOCAINUM+DEQUALINII CHLORIDUM,528387,2019-05-01,2022-05-01,37,19,1065.0033333333333,225185.78,220544.0097297297,-0.020613070107136852,,,-4.358456095852873,True
CINCHOCAINUM+DEQUALINII CHLORIDUM,528387,2022-11-01,2022-11-01,1,19,256.56,170659.78333333333,191919.48,0.12457355946094321,279923.43999999994,-0.3143858192082805,82.86442417628112,True
CINNARIZINUM,153513,2021-01-01,2021-05-01,5,7,339.77,139223.03,144127.778,0.035229430073458336,136180.51,0.05835833629937193,14.43549459928773,True
CINNARIZINUM,153513,2021-09-01,2021-09-01,1,7,2.0466666666666664,145142.81000000003,145014.79,-0.0008820278455406686,131784.37999999998,0.10039437147255263,-62.55048859935764,True
CINNARIZINUM,153513,2022-03-01,2022-03-01,1,7,2.5766666666666667,139391.58,132149.84,-0.0519524923958821,165312.45,-0.20060564101493875,-2810.5071151358306,True
CINNARIZINUM,153513,2022-05-01,2022-06-01,2,7,1.6333333333333335,125012.73666666665,101112.305,-0.19118397296104836,136411.72,-0.2587711305157651,-14632.917346938768,True
CINNARIZINUM+DIMENHYDRINATUM,189057,2021-11-01,2021-11-01,1,3,0.17333333333333334,20763.963333333333,20818.3,0.0026168735609081437,17205.940000000002,0.2099484247881834,313.48076923076616,True
CINNARIZINUM+DIMENHYDRINATUM,189057,2022-03-01,2022-06-01,4,3,1.2433333333333334,21007.743333333332,16003.1375,-0.23822672211500417,19547.967500000002,-0.1813400804968599,-4025.152144772116,True
CINNARIZINUM+DIMENHYDRINATUM,189057,2022-09-01,2022-10-01,2,3,0.42,18745.946666666667,6612.875,-0.6472370738278711,20900.405,-0.683600628791643,-28888.265873015873,True
CINNARIZINUM+DIMENHYDRINATUM,189057,2022-12-01,2023-03-01,4,3,0.13666666666666666,4429.606666666667,10891.9125,1.4588893144763795,19867.762499999997,-0.45177961031092445,47285.16463414635,True
CINNARIZINUM+PIRACETAMUM,126944,2019-05-01,2020-01-01,9,5,1.4166666666666667,54033.23999999999,51100.80333333334,-0.054270975915319056,,,-2069.955294117638,True
CINNARIZINUM+PIRACETAMUM,126944,2020-08-01,2020-10-01,3,5,8.33,40309.496666666666,46464.68,0.1526980945515817,50791.946666666656,-0.08519592082314341,738.9175670268108,True
CINNARIZINUM+PIRACETAMUM,126944,2020-12-01,2021-03-01,4,5,2.3066666666666666,47388.246666666666,49299.17,0.04032483722757132,52760.417499999996,-0.06560311051367244,828.4349710982655,True
CIPROFLOXACINUM,77289,2020-04-01,2020-07-01,4,39,5.876666666666666,247202.66666666666,151221.305,-0.3882699283179254,219905.1625,-0.3123339930684893,-16332.619682359615,True
CIPROFLOXACINUM,44127,2020-02-01,2020-04-01,3,39,32.589999999999996,257882.73333333337,208088.01333333334,-0.19309055459574528,227129.81666666665,-0.08383665171217422,-1527.9140840748707,True
CIPROFLOXACINUM,77290,2020-06-01,2020-06-01,1,39,4.526666666666666,172596.66,153331.06,-0.11162209048541268,220183.07999999996,-0.30362015101251183,-4256.0235640648025,True
CIPROFLOXACINUM,77290,2020-08-01,2020-10-01,3,39,1.72,154453.26666666666,210493.39666666664,0.36282903696004687,233801.47666666665,-0.09969175700815014,32581.470930232543,True
CIPROFLOXACINUM,77290,2021-02-01,2021-04-01,3,39,2.316666666666667,184896.44333333333,171053.51333333337,-0.0748685575040715,208084.17333333334,-0.1779600024682318,-5975.365467625883,True
CIPROFLOXACINUM,178053,2019-05-01,2019-06-01,2,39,5.056666666666667,227174.27666666664,219654.56,-0.03310109215270153,,,-1487.0896506262318,True
CIPROFLOXACINUM,40587,2023-01-01,2023-02-01,2,39,7.859999999999999,127674.89999999998,131356.55,0.028836129889273532,201139.04,-0.3469365768077645,468.40330788804187,True
CIPROFLOXACINUM,40587,2023-06-01,2023-07-01,2,39,2.3366666666666664,141913.53666666668,147926.11000000002,0.04236786338047479,137172.72,0.07839306532669188,2573.1412268188305,True
CIPROFLOXACINUM,40587,2023-09-01,2023-09-01,1,39,2.0033333333333334,149867.66333333336,158279.17,0.05612622816409641,123338.28999999998,0.28329304711456627,4198.755407653904,True
CIPROFLOXACINUM,18671,2022-08-01,2022-08-01,1,39,6.109999999999999,127029.12666666666,132167.43,0.04044980445167192,188996.99,-0.3006902914168104,840.9661756683028,True
CIPROFLOXACINUM,18671,2022-10-01,2023-01-01,4,39,1.7300000000000002,140801.31,129357.0075,-0.08127980130298497,194264.2975,-0.334118470739586,-6615.203757225428,True
CIPROFLOXACINUM,18671,2023-03-01,2023-04-01,2,39,2.3733333333333335,132348.05000000002,141517.82,0.06928526714220563,126634.15,0.11753282980933669,3863.6671348314558,True
CIPROFLOXACINUM,6310,2019-10-01,2019-11-01,2,39,12.42,224327.14666666664,246405.635,0.09842093862202221,,,1777.6560654857788,True
CIPROFLOXACINUM,6310,2020-01-01,2020-01-01,1,39,0.45333333333333337,252943.79333333336,258881.85000000003,0.023475795110107348,238236.59,0.08665864466915027,13098.654411764714,True
CIPROFLOXACINUM,6310,2020-04-01,2020-05-01,2,39,1.1233333333333333,247207.42,137953.765,-0.44195135809434843,221913.015,-0.3783430638351698,-97258.4465875371,True
CIPROFLOXACINUM,6310,2020-09-01,2020-09-01,1,39,7.413333333333333,175409.1,209875.38,0.19649083200358475,235289.99999999997,-0.10801402524544167,4649.228417266187,True
CIPROFLOXACINUM,6310,2020-11-01,2022-06-01,20,39,3.1166666666666667,210490.28000000003,170813.529,-0.18849683225277677,194252.4175,-0.1206620169862236,-12730.508342245996,True
CIPROFLOXACINUM,86265,2022-08-01,2022-08-01,1,39,6.616666666666667,127028.62,132167.43,0.04045395439232512,188831.12999999998,-0.30007605207891297,776.6463476070525,True
CIPROFLOXACINUM,56087,2019-05-01,2019-06-01,2,39,1.2333333333333334,227178.09999999998,219654.56,-0.03311736474598555,,,-6100.167567567551,True
CIPROFLOXACINUM,56087,2019-09-01,2019-10-01,2,39,2.1366666666666667,219299.65,239632.88,0.09271893502794012,,,9516.332293291736,True
CIPROFLOXACINUM,18774,2019-08-01,2019-10-01,3,39,1.8533333333333333,218289.57666666666,233807.38333333333,0.07108817060176321,,,8372.917266187053,True
CIPROFLOXACINUM,18774,2020-02-01,2020-02-01,1,39,6.126666666666668,257909.19666666668,240847.75,-0.06615292082320608,215756.81,0.11629269083094064,-2784.7845484222007,True
CIPROFLOXACINUM,18774,2020-06-01,2020-06-01,1,39,3.313333333333333,172597.87333333335,153331.06,-0.11162833562916448,220183.79999999996,-0.3036224281713731,-5814.933601609665,True
CIPROFLOXACINUM,18774,2020-10-01,2020-10-01,1,39,2.643333333333333,194261.97666666668,224332.96,0.15479603291040317,243968.62000000002,-0.08048436721083241,11376.160151324077,True
CISPLATINUM,407038,2020-08-01,2020-08-01,1,10,45.12666666666667,599.4866666666668,729.52,0.21690779889460954,342.08,1.132600561272217,2.881518688137092,True
CISPLATINUM,407038,2020-10-01,2021-02-01,5,10,1.5599999999999998,545.9866666666667,402.822,-0.2622127524481672,613.5140000000001,-0.34341840609994245,-91.77222222222224,True
CISPLATINUM,407038,2022-10-01,2023-01-01,4,10,3.6133333333333333,757.3400000000001,1005.9849999999999,0.32831357118335186,211.89750000000004,3.747507639306739,68.81319188191875,True
CISPLATINUM,67308,2021-10-01,2021-10-01,1,10,6.59,199.70000000000002,148.41000000000003,-0.2568352528793189,598.5799999999999,-0.7520632162785258,-7.783004552352048,True
CISPLATINUM,67308,2022-05-01,2022-06-01,2,10,8.25,177.36666666666665,184.305,0.039118586731817485,456.755,-0.5964904598745498,0.8410101010101043,True
CISPLATINUM,67308,2023-02-01,2023-07-01,6,10,10.466666666666667,1002.9199999999997,774.6199999999999,-0.2276353049096637,229.92666666666665,2.36898721331439,-21.81210191082801,True
CISPLATINUM,67309,2021-05-01,2021-07-01,3,10,2.6966666666666668,314.1266666666666,398.03999999999996,0.26713215475710445,612.0433333333334,-0.3496538916089821,31.117428924598276,True
CISPLATINUM,67309,2022-04-01,2022-04-01,1,10,3.2566666666666664,287.0,52.65,-0.8165505226480836,284.94,-0.8152242577384712,-71.96008188331628,True
CISPLATINUM,67309,2023-03-01,2023-03-01,1,10,36.53666666666667,748.2733333333332,1074.6399999999999,0.43615969209112543,117.57000000000001,8.140426979671682,8.932579144238664,True
CISPLATINUM,67309,2023-05-01,2023-08-01,4,10,0.8766666666666666,778.2333333333332,1059.9275000000002,0.3619662055082028,387.99,1.7318423155235965,321.32414448669243,True
CISPLATINUM,407037,2020-10-01,2021-02-01,5,10,10.58,536.9666666666666,402.822,-0.2498193556397044,606.192,-0.3354877662522765,-12.679080025204781,True
CISPLATINUM,407037,2022-04-01,2022-04-01,1,10,29.436666666666667,260.82,52.65,-0.7981366459627329,284.96,-0.8152372262773723,-7.071792548975201,True
CISPLATINUM,407037,2022-09-01,2023-01-01,5,10,3.3299999999999996,462.97333333333336,1022.4219999999999,1.2083820522420294,192.454,4.312552609974331,168.0026026026026,True
CISPLATINUM,407037,2023-03-01,2023-11-01,9,10,4.08,780.7299999999999,1167.4333333333334,0.4953099449660363,552.4311111111111,1.1132650023733477,94.78022875816997,True
CISPLATINUM,407035,2021-04-01,2021-05-01,2,10,0.84,340.4266666666667,332.46500000000003,-0.023387317875607015,624.0050000000001,-0.4672077948093365,-9.478174603174578,True
CISPLATINUM,407035,2021-08-01,2021-11-01,4,10,2.533333333333333,395.50666666666666,168.38,-0.5742676061086202,480.1175,-0.6492941831947387,-89.65526315789474,True
CISPLATINUM,407035,2022-01-01,2022-07-01,7,10,0.3666666666666667,199.95000000000005,255.71714285714285,0.2789054406458754,356.4542857142856,-0.2826088699011693,152.09220779220763,True
CISPLATINUM,407035,2022-09-01,2022-11-01,3,10,1.7566666666666666,464.5466666666667,1083.6366666666665,1.3326755833644268,149.44000000000003,6.251316024268378,352.4231499051233,True
CISPLATINUM,407035,2023-01-01,2023-01-01,1,10,0.26,1216.9599999999998,372.28,-0.6940901919537207,366.57,0.015576833892571623,-3248.76923076923,True
CITALOPRAM,130287,2019-08-01,2019-08-01,1,2,0.19333333333333333,391.1433333333334,353.49,-0.09626479636620854,,,-194.75862068965534,True
CITICOLINUM,386946,2019-09-01,2020-01-01,5,76,4.550000000000001,84258.46666666666,115157.93600000002,0.36672242631205443,,,6791.092161172165,True
CITICOLINUM,386946,2020-03-01,2020-07-01,5,76,3.736666666666667,122024.34000000001,80951.824,-0.3365928141877269,90331.396,-0.10383512726848593,-10991.752720785018,True
CITICOLINUM,386946,2020-09-01,2020-09-01,1,76,1.86,88241.49999999999,96958.70000000001,0.09878798524503808,95839.23,0.011680707367953768,4686.666666666681,True
CITICOLINUM,386946,2020-11-01,2020-12-01,2,76,3.9133333333333336,98672.23666666665,106069.76999999999,0.07497076769753985,126220.36000000002,-0.15964611414513494,1890.340715502557,True
CITICOLINUM,386946,2021-02-01,2021-03-01,2,76,0.17333333333333334,104265.97666666664,115378.71999999999,0.10658072449520381,110573.48000000001,0.04345743662947007,64111.980769230846,True
CITICOLINUM,386946,2021-05-01,2021-11-01,7,76,1.5566666666666666,114071.87999999999,116387.29714285713,0.020297878345277933,92318.86571428571,0.2607097827984578,1487.4200061180788,True
CITICOLINUM,386946,2022-11-01,2023-01-01,3,76,1.3499999999999999,89567.32333333332,99432.16666666667,0.11013886500348345,123135.4333333333,-0.19249752914338472,7307.291358024706,True
CITICOLINUM,386946,2023-05-01,2023-06-01,2,76,0.7999999999999999,108564.63333333336,108987.715,0.0038970487319532473,80050.975,0.36147892015056643,528.852083333295,True
CITICOLINUM,485156,2020-03-01,2020-03-01,1,76,2.1933333333333334,122025.88333333335,99340.73,-0.18590443858017566,104890.12000000001,-0.05290669893408467,-10342.775075987849,True
CITICOLINUM,485156,2021-02-01,2021-02-01,1,76,2.36,104263.79,106752.86999999998,0.023872909281352495,121815.04000000002,-0.12364786811218088,1054.694915254232,True
CITICOLINUM,485160,2019-08-01,2019-08-01,1,76,7.030000000000001,84371.67666666665,88788.1,0.05234485680285388,,,628.2252252252281,True
CITICOLINUM,485160,2019-11-01,2019-11-01,1,76,1.3833333333333335,97967.60333333335,126404.03000000001,0.29026357386647644,,,20556.45301204819,True
CITICOLINUM,485160,2020-05-01,2020-05-01,1,76,4.223333333333334,93791.06,74511.36000000002,-0.20556010348960746,89132.96999999999,-0.16404266569373796,-4565.043409629041,True
CITICOLINUM,485160,2020-08-01,2020-10-01,3,76,1.7233333333333334,81728.51333333332,98676.14999999998,0.20736504281614643,97967.60333333335,0.0072324589206884315,9834.218568665372,True
CITICOLINUM,485159,2020-01-01,2020-01-01,1,76,1.9166666666666667,120571.53333333333,118230.09999999999,-0.019419453900948437,87640.22999999998,0.3490391341967041,-1221.6173913043483,True
CITICOLINUM,485161,2022-07-01,2022-07-01,1,76,2.2066666666666666,76435.90333333332,79538.17000000001,0.04058651146095383,112390.37999999999,-0.2923044659160329,1405.8610271903437,True
CITICOLINUM,485161,2022-09-01,2022-10-01,2,76,0.7066666666666667,80694.21666666667,92037.78999999998,0.14057479955709304,120731.13499999998,-0.23766317611442986,16052.2264150943,True
CITICOLINUM,485161,2022-12-01,2023-04-01,5,76,1.1066666666666667,94863.90666666666,104694.66800000002,0.10363015480562848,101189.30399999997,0.034641645524116325,8883.218072289179,True
CITICOLINUM,276856,2021-08-01,2021-08-01,1,76,4.026666666666666,112129.67,109724.84,-0.02144686593655365,94045.38999999998,0.1667221540577376,-597.225993377484,True
CITICOLINUM,276859,2021-01-01,2021-01-01,1,76,32.199999999999996,105687.31999999999,100658.90999999997,-0.04757817683332322,118221.57999999999,-0.14855722618493183,-156.1618012422366,True
